parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,rank_preserving,2555,25,0.5384615384615384,True,9.098084538067415,7.961492990424612,9.098084538067415,True,7.961492990424612,True,9.098084538067415,True,21.592441993138138
secondary,rank_preserving,2556,24,0.56,True,7.678594926173075,7.460975960950637,7.678594926173075,True,7.460975960950637,True,7.678594926173075,True,17.687679276468515
secondary,rank_preserving,2557,27,0.5555555555555556,True,11.623671718363934,10.329423300708003,11.623671718363934,True,5.477698718686644,True,11.623671718363934,True,20.23285790349119
secondary,rank_preserving,2558,25,0.5384615384615384,True,6.394687883860138,5.939671991287058,6.394687883860138,True,5.939671991287058,True,6.394687883860138,True,15.542373924479199
secondary,rank_preserving,2559,24,0.56,True,9.787369244512313,7.9576072794723895,9.787369244512313,True,7.9576072794723895,True,9.787369244512313,True,21.714473611045904
secondary,rank_preserving,2560,24,0.625,True,11.339637207606586,8.32304249400514,11.339637207606586,True,6.519814756427277,True,11.339637207606586,True,22.702570448884092
secondary,rank_preserving,2561,29,0.5172413793103449,True,13.171962641200976,9.829083779900117,13.171962641200976,True,8.027809688194758,True,13.171962641200976,True,26.005586369160838
secondary,rank_preserving,2562,31,0.4375,True,6.857026422521097,6.844161497711818,6.857026422521097,True,6.844161497711818,True,6.857026422521097,True,17.426343704462298
secondary,rank_preserving,2563,21,0.5652173913043478,True,6.73051416578534,6.569171775722027,6.73051416578534,False,6.961402723746698,True,6.73051416578534,True,16.563145427221727
secondary,rank_preserving,2564,30,0.40625,True,9.49311803747306,9.413624722265443,9.49311803747306,True,8.089905868800287,True,9.49311803747306,True,21.26561634057996
secondary,rank_preserving,2565,28,0.5357142857142857,True,12.921992144677553,9.956374105116375,12.921992144677553,True,8.472741925633885,True,12.921992144677553,True,25.556388682387723
secondary,rank_preserving,2566,22,0.6818181818181818,True,12.456690421988412,10.455739017272837,12.456690421988412,True,8.208198819005514,True,12.456690421988412,True,25.126897548395924
secondary,rank_preserving,2567,26,0.5185185185185185,True,9.397285149908265,8.291118748126717,9.397285149908265,True,8.291118748126717,True,9.397285149908265,True,22.196264567621583
