parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,unconstrained,181,17,0.7777777777777778,True,7.019766210733502,5.230920279900644,7.019766210733502,True,5.230920279900644,True,7.019766210733502,True,17.252381626475174
primary,unconstrained,182,19,0.7,True,8.394984467172325,7.762788268941188,8.394984467172325,True,6.471608259554069,True,8.394984467172325,True,20.335508577352233
primary,unconstrained,183,22,0.6818181818181818,True,13.97223732051389,13.211202881896373,13.97223732051389,True,7.211202881896372,True,13.97223732051389,True,25.598965617355354
primary,unconstrained,184,17,0.6842105263157895,True,6.225399120978964,5.095893303303611,6.225399120978964,False,7.823060630634058,True,6.225399120978964,True,16.689589111976208
primary,unconstrained,185,18,0.8333333333333334,True,7.947646299750435,7.534203789344826,7.947646299750435,True,5.534203789344826,True,7.947646299750435,True,18.27768497179477
primary,unconstrained,186,20,0.75,True,11.376490521639312,8.54616872734975,11.376490521639312,True,6.54616872734975,True,11.376490521639312,True,22.726327829531506
primary,unconstrained,187,19,0.7894736842105263,True,11.760570868840842,9.145531473618359,11.760570868840842,True,7.14553147361836,True,11.760570868840842,True,22.48232146533317
primary,unconstrained,188,21,0.7142857142857143,True,11.03540733615679,10.89417902560403,11.03540733615679,True,5.89417902560403,True,11.03540733615679,True,22.163116687989803
primary,unconstrained,189,19,0.7894736842105263,True,9.913654455254541,8.0472718629678,9.913654455254541,True,6.047271862967801,True,9.913654455254541,True,21.353428627020552
primary,unconstrained,190,20,0.75,True,13.0412285285292,11.272612250817506,13.0412285285292,True,5.272612250817506,True,13.0412285285292,True,22.845296751685556
primary,unconstrained,191,18,0.8333333333333334,True,11.681427424081608,9.524544177676999,11.681427424081608,True,7.524544177676999,True,11.681427424081608,True,23.751223545077234
primary,unconstrained,192,18,0.65,True,9.124851786271119,8.251198262235384,9.124851786271119,False,9.473401166172804,True,9.124851786271119,True,21.041772792347697
primary,unconstrained,193,20,0.6666666666666666,True,11.538360742731331,10.879107427472086,11.538360742731331,True,4.879107427472086,True,11.538360742731331,True,21.958725074377092
primary,unconstrained,194,19,0.7,True,9.007393199120525,8.133548693788835,9.007393199120525,True,7.034770069407996,True,9.007393199120525,True,20.95773518267106
primary,unconstrained,195,21,0.7142857142857143,True,13.759187472947234,12.849339893053736,13.759187472947234,True,7.849339893053736,True,13.759187472947234,True,24.34592439374833
primary,unconstrained,196,21,0.6363636363636364,True,9.267138158649018,8.576221075941037,9.267138158649018,True,8.576221075941037,True,9.267138158649018,True,21.241669994267767
primary,unconstrained,197,22,0.6818181818181818,True,11.61517796290235,10.578577146371396,11.61517796290235,True,8.578577146371396,True,11.61517796290235,True,23.560653001225724
primary,unconstrained,198,18,0.7368421052631579,True,7.795809555357175,6.742960715138336,7.795809555357175,True,6.742960715138336,True,7.795809555357175,True,18.12525792686811
primary,unconstrained,199,17,0.7777777777777778,True,9.039832127598398,8.385076742333322,9.039832127598398,True,7.199322070022647,True,9.039832127598398,True,20.631682405099696
primary,unconstrained,200,17,0.7777777777777778,True,9.297763872535084,8.869138303812981,9.297763872535084,True,7.333488069499301,True,9.297763872535084,True,20.75600050886488
primary,unconstrained,201,18,0.8333333333333334,True,8.423933454891374,6.75428983879676,8.423933454891374,True,4.75428983879676,True,8.423933454891374,True,18.337989737453846
primary,unconstrained,202,17,0.5238095238095238,True,13.04659122507271,10.831396853279468,13.04659122507271,True,4.831396853279468,True,13.04659122507271,True,22.959449826415348
primary,unconstrained,203,20,0.75,True,13.913098633206296,12.357331948699947,13.913098633206296,True,6.357331948699949,True,13.913098633206296,True,24.34002232049776
primary,unconstrained,204,21,0.7142857142857143,True,11.301460272370292,10.54910721805524,11.301460272370292,True,8.54910721805524,True,11.301460272370292,True,22.823207893021483
primary,unconstrained,205,17,0.7777777777777778,True,8.368423223070156,6.521939712860081,8.368423223070156,True,6.521939712860081,True,8.368423223070156,True,18.249868781612218
primary,unconstrained,206,17,0.6,True,11.05525809044661,10.484905369699154,11.05525809044661,True,5.484905369699153,True,11.05525809044661,True,20.864826039126996
primary,unconstrained,207,15,0.7647058823529411,True,7.54955393096453,6.795794832432332,7.54955393096453,False,8.146095966699644,True,7.54955393096453,True,18.583706128707774
primary,unconstrained,208,16,0.631578947368421,True,9.498117717232358,7.79063692492549,9.498117717232358,True,5.79063692492549,True,9.498117717232358,True,19.718271630186294
primary,unconstrained,209,21,0.7142857142857143,True,13.663816784620542,12.227081190155413,13.663816784620542,True,6.227081190155414,True,13.663816784620542,True,25.27382193944228
primary,unconstrained,210,18,0.65,True,7.545432318753784,7.455377748250357,7.545432318753784,False,8.130102199904666,True,7.545432318753784,True,19.272912605512975
primary,unconstrained,211,20,0.75,True,12.062275887770259,11.863019811114327,12.062275887770259,True,6.863019811114327,True,12.062275887770259,True,22.278420007879625
primary,unconstrained,212,20,0.75,True,10.540194771062996,10.504863758141523,10.540194771062996,True,5.504863758141523,True,10.540194771062996,True,21.162535596431326
primary,unconstrained,213,19,0.7894736842105263,True,11.684586273957063,9.60713017486498,11.684586273957063,True,7.607130174864981,True,11.684586273957063,True,22.797277597297164
primary,unconstrained,214,20,0.75,True,12.093126404420637,10.137121588561364,12.093126404420637,True,8.137121588561364,True,12.093126404420637,True,23.490454565643333
primary,unconstrained,215,20,0.75,True,11.851531846884459,11.295802848042513,11.851531846884459,True,6.295802848042513,True,11.851531846884459,True,22.314914347166564
primary,unconstrained,216,16,0.7222222222222222,True,6.023674405906672,5.082513649604512,6.023674405906672,False,6.613625392868716,True,6.023674405906672,True,17.677158359815486
primary,unconstrained,217,21,0.7142857142857143,True,13.071418124420228,12.270002953473991,13.071418124420228,True,7.270002953473991,True,13.071418124420228,True,24.78231840639198
primary,unconstrained,218,18,0.8333333333333334,True,10.194207142519495,8.50362365250233,10.194207142519495,True,6.5036236525023305,True,10.194207142519495,True,20.5331411994295
primary,unconstrained,219,18,0.7368421052631579,True,6.891853542862279,6.291406200395002,6.891853542862279,True,6.291406200395002,True,6.891853542862279,True,17.699506419524365
primary,unconstrained,220,19,0.7894736842105263,True,10.514367836703421,8.387910349263233,10.514367836703421,True,6.387910349263235,True,10.514367836703421,True,20.817757383134893
primary,unconstrained,221,20,0.75,True,12.361102451460635,12.359953417933976,12.361102451460635,True,6.359953417933976,True,12.361102451460635,True,22.98995934176913
primary,unconstrained,222,17,0.6842105263157895,True,7.105720718590777,7.0889164669991676,7.105720718590777,False,7.796363553437301,True,7.105720718590777,True,18.654953601888426
primary,unconstrained,223,18,0.8333333333333334,True,10.193112315094787,8.63465873991255,10.193112315094787,True,6.634658739912551,True,10.193112315094787,True,20.203466119030885
primary,unconstrained,224,16,0.8235294117647058,True,6.781440463553987,6.699583445317009,6.781440463553987,True,6.699583445317009,True,6.781440463553987,True,18.124841320917497
primary,unconstrained,225,22,0.6818181818181818,True,13.07233219649981,12.96830932065519,13.07233219649981,True,7.968309320655188,True,13.07233219649981,True,24.392202968714848
primary,unconstrained,226,21,0.7142857142857143,True,13.15960046675563,12.423763700199135,13.15960046675563,True,7.423763700199135,True,13.15960046675563,True,25.088484384245056
primary,unconstrained,227,20,0.75,True,13.701179911586545,13.654635704624434,13.701179911586545,True,7.654635704624434,True,13.701179911586545,True,25.76259924425716
primary,unconstrained,228,22,0.6818181818181818,True,13.37878484696837,12.502635494924998,13.37878484696837,True,6.5026354949249985,True,13.37878484696837,True,25.277933272361196
primary,unconstrained,229,19,0.7,True,10.11060454235215,9.158361973650166,10.11060454235215,True,8.260777704881043,True,10.11060454235215,True,22.14944146198458
primary,unconstrained,230,21,0.7142857142857143,True,13.597990408287151,10.904483917044937,13.597990408287151,True,8.904483917044937,True,13.597990408287151,True,25.540621593154576
primary,unconstrained,231,18,0.8333333333333334,True,8.797795693170128,8.604211212611848,8.797795693170128,True,6.6042112126118475,True,8.797795693170128,True,18.603792709098073
primary,unconstrained,232,17,0.6842105263157895,True,8.691110860558558,8.23957121844684,8.691110860558558,False,9.401093757448761,True,8.691110860558558,True,20.636252205207228
primary,unconstrained,233,18,0.7368421052631579,True,6.238639325978982,5.687957161380075,6.238639325978982,True,5.687957161380075,True,6.238639325978982,True,16.471922809899823
primary,unconstrained,234,17,0.6842105263157895,True,6.09014855342589,5.1712329914019,6.09014855342589,False,7.954222878358359,True,6.09014855342589,True,16.481169336373107
primary,unconstrained,235,21,0.7142857142857143,True,12.429852588015253,11.081742269961836,12.429852588015253,True,9.081742269961836,True,12.429852588015253,True,24.241313884966097
primary,unconstrained,236,20,0.75,True,13.290872715206978,12.76844621148459,13.290872715206978,True,6.768446211484591,True,13.290872715206978,True,23.899768890797453
primary,unconstrained,237,18,0.8333333333333334,True,9.87422035223904,7.600262499498085,9.87422035223904,True,5.600262499498085,True,9.87422035223904,True,20.38658121563227
primary,unconstrained,238,20,0.6666666666666666,True,9.362056772221534,9.195211986357812,9.362056772221534,True,9.195211986357812,True,9.362056772221534,True,21.17812477844724
primary,unconstrained,239,19,0.7,True,10.36443452464881,9.787603461867045,10.36443452464881,True,8.657935057227899,True,10.36443452464881,True,21.906362867993426
primary,unconstrained,240,16,0.631578947368421,True,8.460233479267119,7.886853327137548,8.460233479267119,True,5.886853327137548,True,8.460233479267119,True,18.370746232238872
primary,unconstrained,241,16,0.55,True,10.229703387491167,9.508959323005362,10.229703387491167,True,4.508959323005362,True,10.229703387491167,True,20.25868986502259
primary,unconstrained,242,18,0.7368421052631579,True,6.825512670018519,6.524872729390671,6.825512670018519,True,6.524872729390671,True,6.825512670018519,True,18.452865900410533
primary,unconstrained,243,17,0.7777777777777778,True,6.74984320883977,5.317315147920789,6.74984320883977,True,5.317315147920789,True,6.74984320883977,True,16.73792359897231
primary,unconstrained,244,20,0.75,True,13.138660541590648,12.60059349326026,13.138660541590648,True,6.600593493260259,True,13.138660541590648,True,23.75603160181967
primary,unconstrained,245,18,0.8333333333333334,True,9.239131888167776,8.148969931886812,9.239131888167776,True,6.148969931886812,True,9.239131888167776,True,19.4533221976056
primary,unconstrained,246,20,0.75,True,8.550401705397997,8.044310176787386,8.550401705397997,True,6.044310176787386,True,8.550401705397997,True,19.63636281998248
primary,unconstrained,247,21,0.7142857142857143,True,13.570455207153305,13.007507172125615,13.570455207153305,True,8.007507172125615,True,13.570455207153305,True,24.11697121115085
primary,unconstrained,248,21,0.7142857142857143,True,13.799983217375722,13.059859747646408,13.799983217375722,True,7.059859747646408,True,13.799983217375722,True,24.096292998558276
primary,unconstrained,249,18,0.7368421052631579,True,9.461006645558465,8.939618664890059,9.461006645558465,True,7.493183020848056,True,9.461006645558465,True,20.63710940199423
primary,unconstrained,250,20,0.75,True,10.881879315659173,10.351304008356093,10.881879315659173,True,5.351304008356093,True,10.881879315659173,True,21.754103263522186
primary,unconstrained,251,17,0.6842105263157895,True,7.797140102658049,7.649176812974873,7.797140102658049,False,8.092464975212774,True,7.797140102658049,True,19.395202258243298
primary,unconstrained,252,17,0.6,True,11.97994298353828,11.677860411883275,11.97994298353828,True,6.677860411883275,True,11.97994298353828,True,21.80395856888446
primary,unconstrained,253,21,0.7142857142857143,True,12.739832829052027,11.84888670931472,12.739832829052027,True,6.84888670931472,True,12.739832829052027,True,23.958098124647204
primary,unconstrained,254,15,0.7647058823529411,True,7.071381605406659,5.973174409859725,7.071381605406659,False,7.393298214696511,True,7.071381605406659,True,19.267231014378538
primary,unconstrained,255,18,0.8333333333333334,True,9.17417080794765,6.876324612897433,9.17417080794765,True,4.876324612897433,True,9.17417080794765,True,19.116131187565088
primary,unconstrained,256,18,0.65,True,7.1552573832661714,5.368847979041511,7.1552573832661714,False,7.8222315561840565,True,7.1552573832661714,True,18.220370772563502
primary,unconstrained,257,19,0.7894736842105263,True,13.451660271103682,10.866174926715136,13.451660271103682,True,8.866174926715136,True,13.451660271103682,True,25.020570592740647
primary,unconstrained,258,15,0.5789473684210527,True,6.562505753358302,6.081107723244164,6.562505753358302,True,6.081107723244164,True,6.562505753358302,True,16.534728458550767
